text,rating,movie,label
a great sequel although there are many - this is by far the best i've seen,3.0,land_before_time_x_the_great_longneck_migration,neutral
not adequate weird hindquarters bird behaviour. besides whats with the cgi and super sad here and now?,3.0,augmented,neutral
how they can keep making these lame movies i'll never know,0.5,land_before_time_x_the_great_longneck_migration,negative
Amazing movie for family night,5.0,migration_2023,positive
"Classic naturalist cinema with jaw dropping detail captured through some modern, some McGyver ish camera work.",4.0,winged_migration,positive
"Thought it was okay…. Had its moments, had great characters and beautiful colors, and a couple of emotion to it but the story does drag on for so long and I was kinda ready for the film to wrap up. Still, it’s just fine.",3.0,migration_2023,neutral
land before time films were gr8!,5.0,land_before_time_x_the_great_longneck_migration,positive
"Beautiful, stunning photography merely a tad drilling.",3.0,augmented,neutral
"Great family-friendly movie, hilarious, and action-packed. The animations and illustrations are beautiful, and the story just has so many significant lessons for people of all ages to hear. Great character-development also. Great movie to watch as a family. Loved it.",4.0,migration_2023,positive
"Good harmless movie for the kids, enjoyable while never attempting to be more.",3.5,migration_2023,positive
"great movie. It's like ""Fly Away Home"".",5.0,winged_migration,positive
Nothing else even compares to it.,4.5,winged_migration,positive
Visually stunning. Well without any working commentary.,3.0,augmented,neutral
"The more I get elderly, the more Iodine realize that these Illumination movies cost simply not that entertaining. In grade 4 I liked these movies, but not anymore. This was ho hum and Ane want to check space fix instead.",1.0,augmented,negative
Preview movie kind of silly minions . But movie was cute perfect length,4.5,migration_2023,positive
great movie for any age. God clean fun,5.0,migration_2023,positive
"Nothing to see here. Motion on. Information technology ' s not funny, information technology ' s heavy on the moralising, and suffers from the usual farm - animal movie problem of reconciling with the fact that the great unwashed eat the champion.",1.0,augmented,negative
Great movie! Was funny and kids loved it!,5.0,migration_2023,positive
"The ultimate movie for a nature and bird lover. Stunning, unbelievably perfect imagery with camera work that borders on pure magic. Over the whole movie for almost every scene you are left to wonder how they managed to get these shots that bird photographers would dream to ever come close to. And if you are left wondering a little bit too much, take a look at the 'Making Of' on the DVD. They do give some of their magic away. Still one of the best nature movies ever...",4.5,winged_migration,positive
"While I enjoy me some birds, good photography, and good music, this international relations and security network ' t great. The acting is terrible. No, to keep thing serious here, I ' d say that this isn ' t as engaging and epos as a Satellite Earth episode nor as good - presented as March of the Penguins. Also, I don ' thyroxine alike my films that focus on animals to experience humans in it. Not bad, but not awesome, either.",3.0,augmented,neutral
"Peradventure it ' s the expectations that I have got watching the show. At first things was okay and ' realistic ' in a cartoonish way. Then the Chef came into the picture it was fine but the next continuous one with the Chef involved. .. it kinda pass water the hale story become too uninteresting with it just not making sense in a tidy sum of things. No meaning to it too. The animation is great. I wish it was just focused on the challenges in nature, humans in general and more animals like the crocodile!",3.0,augmented,neutral
"While the photography and cinemotography were both amazing, I sustain to admit i found this film lacking overall. Thither be only a handfull of lines of narration so we learn nothing about the birds or even the topic: migration. The shots they got were astonishing, largely in part to the lead group of geese being trained and raised by the film crew, simply they are stunning. I ' d say watch it if you ' re interested in the neat visuals, but if you want to get wind astir birds, find another film.",3.0,augmented,neutral
